DATAFLOW,LAST UPDATE,freq,crops,strucpro,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1982,60.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1983,60.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1984,59.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1985,57.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1986,51.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1987,49.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1988,44.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1989,46.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1990,46.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1991,46.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1992,45.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1993,45.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1994,44.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1995,43.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1996,41.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1997,42.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1998,41.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,ES,1999,41.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1984,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1985,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1986,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1987,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1988,0.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1989,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1990,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1991,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1992,0.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1993,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1994,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1995,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1996,0.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1997,0.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1998,0.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FI,1999,0.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1965,84.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1966,90.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1967,93.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1968,96.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1969,98.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1970,91.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1971,83.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1972,79.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1973,78.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1974,76.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1975,74.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1976,72.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1977,70.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1978,70.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1979,70.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1980,68.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1981,67.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1982,65.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1983,65.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1984,65.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1985,65.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1986,69.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1987,70.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1988,67.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1989,68.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1990,67.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1991,73.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1992,69.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1993,70.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1994,69.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1995,63.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1996,62.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1997,62.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1998,60.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,FR,1999,60.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1960,0.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1961,0.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1962,0.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1963,0.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1964,0.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1965,0.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1966,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1967,0.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1968,0.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1969,0.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1970,0.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1971,0.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1972,0.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1973,1.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1974,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1975,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1976,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1977,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1978,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1979,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1980,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1981,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1982,0.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1983,0.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1984,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1985,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1986,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1987,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1988,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1989,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1990,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1991,0.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1992,0.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1993,0.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1994,0.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1995,0.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1996,0.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1997,0.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1998,0.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IE,1999,0.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1965,82.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1966,74.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1967,73.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1968,69.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1969,69.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1970,67.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1971,69.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1972,70.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1973,70.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1974,70.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1975,69.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1976,68.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1977,67.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1978,69.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1979,70.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1980,71.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1981,72.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1982,74.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1983,85.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1984,86.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1985,85.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1986,88.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1987,88.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1988,87.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1989,85.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1990,84.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1991,83.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1992,81.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1993,79.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1994,76.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1995,72.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1996,71.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1997,71.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1998,69.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,IT,1999,69.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1965,0.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1966,0.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1967,0.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1968,0.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1969,0.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1970,0.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1971,0.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1972,0.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1973,0.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1974,0.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1975,0.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1976,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1977,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1978,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1979,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1980,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1981,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1982,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1983,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1984,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1985,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1986,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1987,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1988,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1989,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1990,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,LU,1991,0.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1965,33.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1966,33.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1967,32.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1968,31.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1969,29.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1970,26.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1971,24.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1972,23.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1973,22.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1974,21.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1975,21.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1976,21.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1977,20.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1978,19.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1979,19.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1980,17.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1981,16.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1982,16.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1983,15.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1984,15.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1985,15.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1986,15.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1987,15.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1988,15.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1989,15.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1990,16.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1991,16.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1992,17.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1993,16.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1994,16.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1995,15.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1996,15.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1997,15.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1998,14.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,NL,1999,14.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PL,1998,108.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1968,14.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1969,15.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1970,18.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1971,20.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1972,24.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1973,25.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1974,28.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1975,31.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1976,33.00,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1977,33.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1978,34.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1979,35.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1980,21.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1981,22.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1982,23.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1983,23.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1984,25.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1985,23.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1986,23.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1987,23.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1988,24.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1989,24.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1990,24.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1991,24.80,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1992,24.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1993,25.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1994,24.90,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1995,24.20,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1996,24.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1997,24.30,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1998,23.10,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,PT,1999,19.62,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1971,2.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1972,2.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1973,2.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1974,2.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1975,2.70,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1976,2.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1977,2.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1978,2.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1979,2.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1980,2.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1981,2.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1982,2.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1983,2.40,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1984,2.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1985,2.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1986,2.50,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1987,2.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1988,2.60,
ESTAT:APRO_CPNH1_H(1.0),01/08/23 23:00:00,A,F1111,AR,SE,1989,2.60,
